match_id,patch,minute,gold_diff,xp_diff,cs_diff,tower_diff,dragon_diff,final_win
NA1_5368405487,15.18.710.2811,25,1684,3981,53,-1,0,0
NA1_5364560992,15.17.708.5788,10,745,482,18,0,0,1
NA1_5364560992,15.17.708.5788,15,300,954,29,0,-1,1
NA1_5364560992,15.17.708.5788,20,201,155,9,-1,1,1
NA1_5364560992,15.17.708.5788,25,1933,6262,12,0,1,1
NA1_5364309614,15.17.708.5788,10,839,1251,30,0,0,0
NA1_5364309614,15.17.708.5788,15,137,807,24,0,0,0
NA1_5364309614,15.17.708.5788,20,-1476,-645,0,0,0,0
NA1_5364309614,15.17.708.5788,25,-2347,-5532,2,-1,0,0
NA1_5379048068,15.19.715.1836,10,2273,448,17,0,0,1
NA1_5379048068,15.19.715.1836,15,8042,2108,29,1,0,1
NA1_5379048068,15.19.715.1836,20,11425,5610,39,1,0,1
NA1_5378523556,15.19.715.1836,10,2815,977,4,0,-1,1
NA1_5378523556,15.19.715.1836,15,3865,937,-3,0,1,1
NA1_5378523556,15.19.715.1836,20,8640,7332,54,1,0,1
NA1_5378523556,15.19.715.1836,25,14383,15450,67,1,0,1
NA1_5376669067,15.19.714.7225,10,2958,3634,-11,0,0,1
NA1_5376669067,15.19.714.7225,15,5834,4235,-17,1,0,1
NA1_5376669067,15.19.714.7225,20,8224,5921,-22,0,0,1
NA1_5376238109,15.19.714.7225,10,-1117,-1677,-30,0,0,0
NA1_5376238109,15.19.714.7225,15,-609,-410,-37,0,0,0
NA1_5376238109,15.19.714.7225,20,-5575,-3372,-69,-2,0,0
NA1_5376238109,15.19.714.7225,25,-9424,-10569,-106,0,-1,0
NA1_5376146553,15.19.714.7225,10,-1969,-867,-27,0,0,0
NA1_5376146553,15.19.714.7225,15,-3302,-1861,-49,-1,0,0
NA1_5375856371,15.19.714.7225,10,671,23,17,0,0,1
NA1_5375856371,15.19.714.7225,15,4035,644,41,0,0,1
NA1_5375856371,15.19.714.7225,20,7931,3872,68,0,0,1
NA1_5375856371,15.19.714.7225,25,7217,4024,66,0,0,1
NA1_5375797950,15.19.714.7225,10,1424,203,35,0,0,1
NA1_5375797950,15.19.714.7225,15,-3311,-2847,49,1,0,1
NA1_5375797950,15.19.714.7225,20,-6121,-7243,-6,0,0,1
NA1_5375797950,15.19.714.7225,25,-3245,-4307,-12,0,0,1
NA1_5374590515,15.19.713.5912,10,-2419,-1448,-52,0,0,0
NA1_5374590515,15.19.713.5912,15,-2531,-835,-48,0,0,0
NA1_5374590515,15.19.713.5912,20,-4961,-940,-55,-4,0,0
NA1_5374590515,15.19.713.5912,25,-10984,-8955,-40,0,0,0
NA1_5374388392,15.19.713.5912,10,-1070,-1353,4,0,0,0
NA1_5374388392,15.19.713.5912,15,-2577,-4401,-15,0,0,0
NA1_5374388392,15.19.713.5912,20,-4070,-8668,-21,0,0,0
NA1_5374388392,15.19.713.5912,25,-6327,-16190,-49,0,0,0
NA1_5374353075,15.19.713.5912,10,2850,2396,33,0,0,1
NA1_5374353075,15.19.713.5912,15,5330,5168,83,0,0,1
NA1_5374353075,15.19.713.5912,20,5673,3322,82,0,-1,1
NA1_5374353075,15.19.713.5912,25,8272,9277,112,0,0,1
NA1_5373932561,15.18.710.2811,10,541,1122,-2,0,0,0
NA1_5373932561,15.18.710.2811,15,252,-782,-12,1,0,0
NA1_5373932561,15.18.710.2811,20,1083,-535,11,0,0,0
NA1_5373932561,15.18.710.2811,25,-828,-5704,-24,0,0,0
NA1_5373885034,15.18.710.2811,10,-1644,-1286,-1,0,-1,0
NA1_5373885034,15.18.710.2811,15,-3904,-1681,2,-1,0,0
NA1_5373885034,15.18.710.2811,20,-2562,-2097,9,2,0,0
NA1_5373885034,15.18.710.2811,25,-4061,-6855,-12,0,0,0
NA1_5373859451,15.18.710.2811,10,-1102,-929,-9,0,0,0
NA1_5373859451,15.18.710.2811,15,-488,-469,-27,0,0,0
NA1_5373859451,15.18.710.2811,20,-2546,-4921,-23,-1,0,0
NA1_5373859451,15.18.710.2811,25,632,-6869,-5,0,0,0
NA1_5373836254,15.18.710.2811,10,-234,-555,-1,0,0,1
NA1_5373836254,15.18.710.2811,15,-3088,-2725,-11,0,0,1
NA1_5373836254,15.18.710.2811,20,-2449,-4150,-42,0,0,1
NA1_5373836254,15.18.710.2811,25,-987,-1170,-49,1,0,1
NA1_5373852728,15.18.710.2811,10,690,158,19,0,0,1
NA1_5373852728,15.18.710.2811,15,-2260,-1894,-1,0,0,1
NA1_5373834051,15.18.710.2811,10,-123,983,2,0,-1,0
NA1_5373834051,15.18.710.2811,15,906,1312,16,0,0,0
NA1_5373834051,15.18.710.2811,20,1837,2495,14,0,0,0
NA1_5373834051,15.18.710.2811,25,3004,5730,2,0,0,0
NA1_5370969538,15.18.710.2811,10,311,-109,-13,0,0,1
NA1_5370969538,15.18.710.2811,15,2207,94,-28,1,1,1
NA1_5370969538,15.18.710.2811,20,8164,7285,3,0,1,1
NA1_5370938193,15.18.710.2811,10,280,-104,19,0,0,1
NA1_5370938193,15.18.710.2811,15,-2126,-1809,3,0,0,1
NA1_5370938193,15.18.710.2811,20,-4898,-5503,-38,-1,0,1
NA1_5370938193,15.18.710.2811,25,-7227,-11823,-40,1,-1,1
NA1_5370918188,15.18.710.2811,10,-3628,-1494,-66,0,0,0
NA1_5370918188,15.18.710.2811,15,-5104,-4815,-91,-1,0,0
NA1_5370918188,15.18.710.2811,20,-7393,-11228,-129,-1,0,0
NA1_5370918188,15.18.710.2811,25,-5639,-13439,-122,-1,0,0
NA1_5370903917,15.18.710.2811,10,225,-240,11,0,-1,1
NA1_5370903917,15.18.710.2811,15,1590,207,35,0,0,1
NA1_5370903917,15.18.710.2811,20,2549,1293,62,1,0,1
NA1_5370881048,15.18.710.2811,10,33,916,-2,0,0,1
NA1_5370881048,15.18.710.2811,15,-376,-855,-3,0,0,1
NA1_5370881048,15.18.710.2811,20,-3355,-4090,-18,0,0,1
NA1_5370881048,15.18.710.2811,25,-3465,-2454,-37,0,0,1
NA1_5369230868,15.18.710.2811,10,-157,-91,-12,0,0,1
NA1_5369230868,15.18.710.2811,15,1260,1077,-18,-1,0,1
NA1_5369230868,15.18.710.2811,20,534,40,-14,0,0,1
NA1_5369230868,15.18.710.2811,25,-3284,-5937,-48,0,1,1
NA1_5369175265,15.18.710.2811,10,-1896,-531,-6,0,0,1
NA1_5369175265,15.18.710.2811,15,-2050,-474,-22,0,0,1
NA1_5369175265,15.18.710.2811,20,-1523,618,4,0,0,1
NA1_5369175265,15.18.710.2811,25,-1307,2193,-5,0,0,1
NA1_5367925827,15.18.710.2811,10,-597,-870,-36,0,0,0
NA1_5367925827,15.18.710.2811,15,-4335,-5046,-44,0,0,0
NA1_5367925827,15.18.710.2811,20,-2330,-6798,-72,0,0,0
NA1_5367925827,15.18.710.2811,25,-6180,-12745,-61,-1,0,0
NA1_5367891987,15.18.710.2811,10,-1795,-1042,4,0,0,0
NA1_5367891987,15.18.710.2811,15,-2318,-1229,-13,-1,0,0
NA1_5367891987,15.18.710.2811,20,-5965,-6330,-46,-1,0,0
NA1_5367891987,15.18.710.2811,25,-9307,-14762,-63,-1,0,0
NA1_5367617399,15.18.710.2811,10,1036,1199,-4,0,0,1
NA1_5367617399,15.18.710.2811,15,5788,6334,68,0,0,1
NA1_5367617399,15.18.710.2811,20,5432,1324,43,0,0,1
NA1_5367617399,15.18.710.2811,25,4329,-1663,3,0,0,1
NA1_5376384064,15.19.714.7225,10,2531,1682,26,0,0,1
NA1_5376384064,15.19.714.7225,15,-588,220,14,0,0,1
NA1_5376384064,15.19.714.7225,20,926,3340,57,0,0,1
NA1_5376384064,15.19.714.7225,25,6315,10854,78,3,0,1
NA1_5374653806,15.19.713.5912,10,-129,1402,6,0,0,0
NA1_5374653806,15.19.713.5912,15,-1282,-114,-14,0,0,0
NA1_5374653806,15.19.713.5912,20,-3208,-3569,-22,0,0,0
NA1_5374653806,15.19.713.5912,25,-2646,1189,-27,-1,0,0
NA1_5372028668,15.18.710.2811,10,-1548,-1511,-38,0,0,0
NA1_5372028668,15.18.710.2811,15,-3064,-1470,-73,-2,0,0
NA1_5372028668,15.18.710.2811,20,-5680,-2652,-51,0,0,0
NA1_5372028668,15.18.710.2811,25,-8523,-10723,-93,0,-1,0
NA1_5371662525,15.18.710.2811,10,5143,2807,-1,0,0,1
NA1_5371662525,15.18.710.2811,15,3916,3136,8,0,0,1
NA1_5371662525,15.18.710.2811,20,3789,2941,18,1,0,1
NA1_5371662525,15.18.710.2811,25,6776,8894,42,0,1,1
NA1_5370915470,15.18.710.2811,10,3405,968,49,0,0,1
NA1_5370915470,15.18.710.2811,15,4580,1288,68,2,0,1
NA1_5370915470,15.18.710.2811,20,1247,-2002,60,-1,0,1
NA1_5370915470,15.18.710.2811,25,1147,252,73,0,0,1
NA1_5370047200,15.18.710.2811,10,2871,2432,8,0,0,1
NA1_5370047200,15.18.710.2811,15,5795,4685,4,0,0,1
NA1_5368580251,15.18.710.2811,10,2266,2092,16,0,0,1
NA1_5368580251,15.18.710.2811,15,4116,2772,11,1,0,1
NA1_5368580251,15.18.710.2811,20,4165,4950,30,0,1,1
NA1_5368580251,15.18.710.2811,25,4861,10791,61,0,-1,1
NA1_5367518470,15.18.710.2811,10,-706,-194,8,0,0,1
NA1_5367518470,15.18.710.2811,15,-976,602,26,0,0,1
NA1_5367518470,15.18.710.2811,20,952,1935,43,0,0,1
NA1_5367518470,15.18.710.2811,25,11291,15624,105,0,0,1
NA1_5366768159,15.18.710.2811,10,2048,1277,35,0,0,1
NA1_5366768159,15.18.710.2811,15,4588,2465,53,1,1,1
NA1_5366768159,15.18.710.2811,20,2844,28,38,0,1,1
NA1_5366768159,15.18.710.2811,25,2666,3947,19,0,0,1
NA1_5365721292,15.17.708.5788,10,4611,2493,28,1,0,1
NA1_5365721292,15.17.708.5788,15,12941,7131,73,2,0,1
NA1_5365217666,15.17.708.5788,10,1769,2115,52,0,0,1
NA1_5365217666,15.17.708.5788,15,8443,7338,120,2,-1,1
NA1_5378157586,15.19.715.1836,10,-4106,-2359,-43,0,0,1
NA1_5378157586,15.19.715.1836,15,-2055,59,-38,0,1,1
NA1_5378157586,15.19.715.1836,20,-2576,-100,-51,0,0,1
NA1_5378157586,15.19.715.1836,25,-2495,1851,-64,-1,0,1
NA1_5376686647,15.19.714.7225,10,-595,163,9,0,0,1
NA1_5376686647,15.19.714.7225,15,3493,3453,35,1,0,1
NA1_5376686647,15.19.714.7225,20,8650,12168,77,0,0,1
NA1_5376686647,15.19.714.7225,25,7801,12679,75,0,0,1
NA1_5375257596,15.19.713.5912,10,-971,-972,1,0,-1,0
NA1_5375257596,15.19.713.5912,15,-367,-534,7,1,0,0
NA1_5375257596,15.19.713.5912,20,-1828,-1584,13,-1,0,0
NA1_5375257596,15.19.713.5912,25,-4652,-5864,0,0,0,0
NA1_5373651448,15.18.710.2811,10,-850,255,29,0,0,0
NA1_5373651448,15.18.710.2811,15,-3334,-1479,24,0,0,0
NA1_5373651448,15.18.710.2811,20,-3124,-1825,35,0,0,0
NA1_5373651448,15.18.710.2811,25,-2421,3852,33,0,0,0
NA1_5373637041,15.18.710.2811,10,345,680,-1,0,0,1
NA1_5373637041,15.18.710.2811,15,1216,2229,26,0,0,1
NA1_5373637041,15.18.710.2811,20,3117,2379,40,2,1,1
NA1_5373637041,15.18.710.2811,25,4903,3026,73,0,1,1
NA1_5373623479,15.18.710.2811,10,-623,-1463,-20,0,0,0
NA1_5373623479,15.18.710.2811,15,-933,-2378,-39,0,0,0
NA1_5373623479,15.18.710.2811,20,-5417,-4161,-62,-1,-1,0
NA1_5373623479,15.18.710.2811,25,-2837,-612,-56,1,-1,0
NA1_5373608683,15.18.710.2811,10,-1198,-1717,-44,0,0,0
NA1_5373608683,15.18.710.2811,15,-3832,-5748,-84,-1,0,0
NA1_5373608683,15.18.710.2811,20,-4493,-4381,-53,0,0,0
NA1_5373608683,15.18.710.2811,25,-6847,-10676,-56,-3,0,0
NA1_5373587251,15.18.710.2811,10,1726,896,-16,0,0,0
NA1_5373587251,15.18.710.2811,15,5485,5035,24,1,0,0
NA1_5373587251,15.18.710.2811,20,5367,4946,39,0,-1,0
NA1_5373587251,15.18.710.2811,25,6669,11295,81,-1,0,0
NA1_5373531182,15.18.710.2811,10,1702,790,34,0,0,1
NA1_5373531182,15.18.710.2811,15,3433,3220,74,0,0,1
NA1_5373531182,15.18.710.2811,20,8389,9257,114,2,0,1
NA1_5373494914,15.18.710.2811,10,-1945,-556,9,0,0,0
NA1_5373494914,15.18.710.2811,15,-455,2040,14,0,0,0
NA1_5373494914,15.18.710.2811,20,-1343,-1316,29,0,-1,0
NA1_5373494914,15.18.710.2811,25,604,2625,52,0,1,0
NA1_5374286282,15.19.713.5912,10,-2336,-1056,-54,0,0,0
NA1_5374286282,15.19.713.5912,15,-5394,-1581,-88,-1,0,0
NA1_5374161309,15.18.710.2811,10,216,192,-8,0,0,0
NA1_5374161309,15.18.710.2811,15,-128,726,-6,0,0,0
NA1_5374161309,15.18.710.2811,20,2863,4399,-8,-1,1,0
NA1_5374161309,15.18.710.2811,25,-153,1975,2,0,0,0
NA1_5374140190,15.18.710.2811,10,-1759,-2113,-1,0,0,0
NA1_5374140190,15.18.710.2811,15,-2908,-2446,11,0,0,0
NA1_5374140190,15.18.710.2811,20,-7813,-7894,-27,0,0,0
NA1_5374256247,15.19.713.5912,10,3049,2199,6,0,0,1
NA1_5374256247,15.19.713.5912,15,6245,4363,22,0,0,1
NA1_5374256247,15.19.713.5912,20,6657,6267,37,0,0,1
NA1_5374082336,15.18.710.2811,10,-342,159,-31,0,0,0
NA1_5374082336,15.18.710.2811,15,-92,2928,-15,-1,0,0
NA1_5374082336,15.18.710.2811,20,1820,4713,0,1,-1,0
NA1_5374082336,15.18.710.2811,25,326,172,14,0,-1,0
NA1_5373821765,15.18.710.2811,10,1146,757,-33,0,0,1
NA1_5373821765,15.18.710.2811,15,4383,2238,-28,0,0,1
NA1_5373821765,15.18.710.2811,20,10857,10514,17,0,1,1
NA1_5373279209,15.18.710.2811,10,2036,897,-8,0,0,0
NA1_5373279209,15.18.710.2811,15,1904,614,-1,0,-1,0
NA1_5373279209,15.18.710.2811,20,1164,602,-20,0,-1,0
NA1_5373279209,15.18.710.2811,25,1117,-3434,-7,0,-1,0
NA1_5373263995,15.18.710.2811,10,1071,1811,3,0,0,1
NA1_5373263995,15.18.710.2811,15,964,406,21,1,0,1
NA1_5373263995,15.18.710.2811,20,-1779,-2205,3,-2,0,1
NA1_5373263995,15.18.710.2811,25,4669,9042,72,2,1,1
NA1_5371941184,15.18.710.2811,10,-617,-1110,-15,0,0,0
NA1_5371941184,15.18.710.2811,15,-280,-1364,-28,-1,0,0
NA1_5371941184,15.18.710.2811,20,-6296,-8148,-71,0,0,0
NA1_5371941184,15.18.710.2811,25,-8839,-15714,-80,0,0,0
NA1_5371922140,15.18.710.2811,10,-2142,-781,-9,0,0,0
NA1_5371922140,15.18.710.2811,15,-5601,-5087,-48,-1,0,0
NA1_5371922140,15.18.710.2811,20,-14332,-12848,-120,-2,0,0
NA1_5370335077,15.18.710.2811,10,-2450,-867,-14,0,0,1
NA1_5370335077,15.18.710.2811,15,-3869,-793,-35,-2,0,1
NA1_5370335077,15.18.710.2811,20,-1387,5391,-26,0,1,1
NA1_5370335077,15.18.710.2811,25,2223,13460,-19,1,1,1
NA1_5373777595,15.18.710.2811,10,-1289,-628,-3,0,0,0
NA1_5373777595,15.18.710.2811,15,-4172,-237,2,0,0,0
NA1_5373777595,15.18.710.2811,20,-7823,-3315,-46,0,0,0
NA1_5373777595,15.18.710.2811,25,-9073,-8273,-54,0,0,0
NA1_5372378874,15.18.710.2811,10,1632,1853,-13,0,-1,1
NA1_5372378874,15.18.710.2811,15,4205,2079,3,0,0,1
NA1_5372378874,15.18.710.2811,20,4289,5151,-1,0,0,1
NA1_5372378874,15.18.710.2811,25,7087,9284,-17,1,0,1
NA1_5369170616,15.18.710.2811,10,-4323,-2946,-13,0,0,0
NA1_5369170616,15.18.710.2811,15,-4690,-1415,-13,-1,0,0
NA1_5369170616,15.18.710.2811,20,-2552,-524,16,2,0,0
NA1_5369170616,15.18.710.2811,25,-9319,-10785,-30,0,0,0
NA1_5369153044,15.18.710.2811,10,1479,423,-8,0,0,1
NA1_5369153044,15.18.710.2811,15,1862,-116,-3,0,0,1
NA1_5369153044,15.18.710.2811,20,1181,-1183,-27,1,1,1
NA1_5369153044,15.18.710.2811,25,3703,6281,20,0,0,1
NA1_5366053902,15.18.710.2811,10,-1068,-746,-2,0,0,0
NA1_5366053902,15.18.710.2811,15,-5524,-4752,-47,0,0,0
NA1_5366053902,15.18.710.2811,20,-12447,-10308,-95,-3,0,0
NA1_5365837235,15.17.708.5788,10,1240,2622,11,0,0,0
NA1_5365837235,15.17.708.5788,15,1688,1437,51,1,0,0
NA1_5365837235,15.17.708.5788,20,1634,-1669,11,0,0,0
NA1_5363998007,15.17.708.5788,10,3418,2051,9,0,0,1
NA1_5363998007,15.17.708.5788,15,5115,5549,43,1,0,1
NA1_5363998007,15.17.708.5788,20,6468,7292,32,0,0,1
NA1_5363998007,15.17.708.5788,25,10604,6822,20,0,0,1
NA1_5363976237,15.17.708.5788,10,-104,20,7,0,0,0
NA1_5363976237,15.17.708.5788,15,-471,-1039,17,0,-1,0
NA1_5363976237,15.17.708.5788,20,-1595,-2822,4,0,0,0
NA1_5363899675,15.17.708.5788,10,-2061,-1204,-32,0,-1,0
NA1_5363899675,15.17.708.5788,15,-5305,-3634,-52,-1,0,0
NA1_5363899675,15.17.708.5788,20,-4333,-4668,-91,0,0,0
NA1_5363899675,15.17.708.5788,25,-5803,-8770,-117,0,0,0
NA1_5363869912,15.17.708.5788,10,-1008,-1885,-12,0,0,0
NA1_5363869912,15.17.708.5788,15,-3946,-1186,-20,-2,0,0
NA1_5363869912,15.17.708.5788,20,-3623,-3240,-36,0,0,0
NA1_5363869912,15.17.708.5788,25,-7940,-5861,-88,0,-1,0
NA1_5363828252,15.17.708.5788,10,-4201,-2062,-45,0,-1,0
NA1_5363828252,15.17.708.5788,15,-6670,-3928,-98,0,0,0
NA1_5363828252,15.17.708.5788,20,-9129,-3950,-120,-1,0,0
NA1_5363828252,15.17.708.5788,25,-13935,-11417,-136,0,0,0
NA1_5373492374,15.18.710.2811,10,491,1288,27,0,0,0
NA1_5373492374,15.18.710.2811,15,-942,-1061,-14,0,0,0
NA1_5373492374,15.18.710.2811,20,-3164,-3468,-19,0,-1,0
NA1_5373492374,15.18.710.2811,25,-6550,-12205,-38,0,-1,0
NA1_5373373414,15.18.710.2811,10,-2379,196,7,0,0,0
NA1_5373373414,15.18.710.2811,15,-1328,374,-10,1,0,0
NA1_5373373414,15.18.710.2811,20,-27,2202,30,1,0,0
NA1_5373373414,15.18.710.2811,25,-3998,-6203,7,0,0,0
NA1_5372980208,15.18.710.2811,10,-1036,-1092,-40,0,1,0
NA1_5372980208,15.18.710.2811,15,-5116,-4778,-61,-1,-1,0
NA1_5372980208,15.18.710.2811,20,-6290,-6489,-84,0,0,0
NA1_5372934321,15.18.710.2811,10,-124,-456,17,0,-1,1
NA1_5372934321,15.18.710.2811,15,4007,1731,51,2,1,1
NA1_5372934321,15.18.710.2811,20,6436,4292,75,0,0,1
NA1_5372934321,15.18.710.2811,25,10859,12852,103,2,0,1
NA1_5372904221,15.18.710.2811,10,-2405,-2259,-42,0,-1,0
NA1_5372904221,15.18.710.2811,15,-5604,-3929,-64,0,-1,0
NA1_5372904221,15.18.710.2811,20,-10860,-5001,-89,-1,0,0
NA1_5372904221,15.18.710.2811,25,-13683,-12836,-106,0,0,0
NA1_5372782915,15.18.710.2811,10,-2252,-1717,-32,0,0,1
NA1_5372782915,15.18.710.2811,15,-4878,-2664,-35,-1,0,1
NA1_5372782915,15.18.710.2811,20,-2485,-147,-27,0,0,1
NA1_5372782915,15.18.710.2811,25,-67,627,-22,1,1,1
NA1_5372760031,15.18.710.2811,10,17,-1439,-52,0,0,0
NA1_5372760031,15.18.710.2811,15,-1893,-2728,-47,0,0,0
NA1_5372760031,15.18.710.2811,20,-284,-874,-51,0,-1,0
NA1_5372760031,15.18.710.2811,25,-2189,-6968,-71,0,0,0
NA1_5372732701,15.18.710.2811,10,-587,-68,40,0,0,0
NA1_5372732701,15.18.710.2811,15,-1619,-1825,24,-1,0,0
NA1_5372712461,15.18.710.2811,10,1510,601,12,0,0,1
NA1_5372712461,15.18.710.2811,15,3644,3050,54,0,0,1
NA1_5372712461,15.18.710.2811,20,4186,2006,52,0,0,1
NA1_5372712461,15.18.710.2811,25,7626,8470,86,0,0,1
NA1_5371618602,15.18.710.2811,10,-2436,-1701,-21,-1,0,1
NA1_5371618602,15.18.710.2811,15,-1096,-696,-28,0,0,1
NA1_5371618602,15.18.710.2811,20,1221,-1276,-50,0,0,1
NA1_5371618602,15.18.710.2811,25,6238,4195,-5,4,1,1
NA1_5374386293,15.19.713.5912,10,-3115,-1467,-59,0,0,0
NA1_5374386293,15.19.713.5912,15,-5987,-4673,-82,0,0,0
NA1_5374386293,15.19.713.5912,20,-3544,-1927,-68,0,0,0
NA1_5374386293,15.19.713.5912,25,-7640,-8695,-98,0,0,0
NA1_5374325557,15.19.713.5912,10,-31,-1280,-31,0,0,1
NA1_5374325557,15.19.713.5912,15,-4374,-4001,-71,0,0,1
NA1_5374325557,15.19.713.5912,20,-6219,-4750,-79,-2,0,1
NA1_5374325557,15.19.713.5912,25,-5199,-6792,-74,0,0,1
NA1_5371450317,15.18.710.2811,10,2698,451,23,0,0,1
NA1_5371450317,15.18.710.2811,15,6681,3562,50,0,0,1
NA1_5371450317,15.18.710.2811,20,12303,7774,94,0,0,1
NA1_5371435213,15.18.710.2811,10,2170,1852,-1,0,0,1
NA1_5371435213,15.18.710.2811,15,3543,2997,18,0,0,1
NA1_5371435213,15.18.710.2811,20,4699,5797,25,1,0,1
NA1_5371435213,15.18.710.2811,25,13028,14277,63,3,0,1
NA1_5371414755,15.18.710.2811,10,681,1437,-1,0,0,1
NA1_5371414755,15.18.710.2811,15,2983,3021,26,0,0,1
NA1_5371414755,15.18.710.2811,20,2594,3132,15,-1,0,1
NA1_5371414755,15.18.710.2811,25,2454,5307,-16,0,0,1
NA1_5371382455,15.18.710.2811,10,66,261,28,0,1,0
NA1_5371382455,15.18.710.2811,15,4154,5191,58,0,0,0
NA1_5371382455,15.18.710.2811,20,4993,1692,86,0,0,0
NA1_5371382455,15.18.710.2811,25,6361,-330,99,0,0,0
NA1_5370897726,15.18.710.2811,10,563,-2768,0,0,0,1
NA1_5370897726,15.18.710.2811,15,1869,-2101,3,-1,0,1
NA1_5370897726,15.18.710.2811,20,4519,1111,30,1,0,1
NA1_5370897726,15.18.710.2811,25,10353,5256,51,0,0,1
NA1_5372756128,15.18.710.2811,10,1434,1344,-19,0,0,0
NA1_5372756128,15.18.710.2811,15,1784,525,-42,0,0,0
NA1_5372756128,15.18.710.2811,20,235,-136,-35,0,0,0
NA1_5372756128,15.18.710.2811,25,-3617,-9104,-82,-2,0,0
NA1_5371442595,15.18.710.2811,10,-1617,-2280,-23,0,0,0
NA1_5371442595,15.18.710.2811,15,-3854,-4374,-48,0,0,0
NA1_5371442595,15.18.710.2811,20,-6979,-7748,-69,-3,0,0
NA1_5371442595,15.18.710.2811,25,-6347,-9530,-68,0,-1,0
NA1_5370332138,15.18.710.2811,10,-186,-1047,-10,0,0,0
NA1_5370332138,15.18.710.2811,15,-1223,-2028,3,1,-1,0
NA1_5370332138,15.18.710.2811,20,-1238,-2470,13,0,0,0
NA1_5370332138,15.18.710.2811,25,-906,-3857,40,-1,0,0
NA1_5370315511,15.18.710.2811,10,1960,227,-3,0,0,1
NA1_5370315511,15.18.710.2811,15,905,-113,7,0,0,1
NA1_5370315511,15.18.710.2811,20,5448,3115,20,1,0,1
NA1_5369177488,15.18.710.2811,10,2801,230,31,0,0,0
NA1_5369177488,15.18.710.2811,15,118,-1850,24,-1,0,0
NA1_5369177488,15.18.710.2811,20,-1964,-3153,58,0,0,0
NA1_5369177488,15.18.710.2811,25,-1660,-1662,71,0,-1,0
NA1_5366110847,15.18.710.2811,10,-3033,-1966,-10,0,0,0
NA1_5366110847,15.18.710.2811,15,-4327,-4306,-46,0,0,0
NA1_5366110847,15.18.710.2811,20,-4436,-4157,-17,0,0,0
NA1_5366110847,15.18.710.2811,25,-5157,-10450,-16,0,0,0
NA1_5366090655,15.18.710.2811,10,-145,243,41,0,0,0
NA1_5366090655,15.18.710.2811,15,-181,-709,50,0,0,0
NA1_5366090655,15.18.710.2811,20,-3428,-3256,50,-1,0,0
NA1_5366090655,15.18.710.2811,25,-6792,-8592,46,0,0,0
NA1_5364977549,15.17.708.5788,10,-1688,-458,-35,0,0,0
NA1_5364977549,15.17.708.5788,15,635,673,-49,-1,0,0
NA1_5364977549,15.17.708.5788,20,384,270,-59,-1,0,0
NA1_5364977549,15.17.708.5788,25,-1243,-7665,-81,0,-1,0
NA1_5364961942,15.17.708.5788,10,1530,668,24,0,0,0
NA1_5364961942,15.17.708.5788,15,1045,1518,38,0,0,0
NA1_5364961942,15.17.708.5788,20,-765,-3219,3,0,0,0
NA1_5364961942,15.17.708.5788,25,-3486,-2745,-25,0,0,0
NA1_5363611021,15.17.708.5788,10,1273,1295,-20,0,0,1
NA1_5363611021,15.17.708.5788,15,4681,5006,-9,0,0,1
NA1_5363611021,15.17.708.5788,20,11927,12039,37,1,0,1
NA1_5363611021,15.17.708.5788,25,15644,22428,41,1,0,1
NA1_5363580253,15.17.708.5788,10,2511,1222,36,0,0,1
NA1_5363580253,15.17.708.5788,15,6510,4129,62,1,0,1
NA1_5362105038,15.17.708.5788,10,1059,1741,32,0,0,0
NA1_5362105038,15.17.708.5788,15,704,716,20,1,0,0
NA1_5362105038,15.17.708.5788,20,2424,1546,29,1,0,0
NA1_5362105038,15.17.708.5788,25,-5053,-6151,24,-3,1,0
NA1_5361825264,15.17.708.5788,10,3009,1207,9,0,-1,0
NA1_5361825264,15.17.708.5788,15,2845,1180,2,1,0,0
NA1_5361825264,15.17.708.5788,20,337,-4358,-33,0,0,0
NA1_5361825264,15.17.708.5788,25,918,-4435,-3,0,0,0
NA1_5379049785,15.19.715.1836,10,928,1010,-6,0,0,0
NA1_5379049785,15.19.715.1836,15,-726,-535,-2,0,0,0
NA1_5379049785,15.19.715.1836,20,-1111,-532,-15,0,0,0
NA1_5379049785,15.19.715.1836,25,-6124,-10399,-29,0,0,0
NA1_5377236803,15.19.714.7225,10,345,-197,-11,0,0,0
NA1_5377236803,15.19.714.7225,15,2772,3441,-14,1,0,0
NA1_5377236803,15.19.714.7225,20,-420,-1688,-11,-1,0,0
NA1_5377236803,15.19.714.7225,25,-2683,-5648,-23,-2,0,0
NA1_5371707954,15.18.710.2811,10,-2029,-743,-29,0,1,0
NA1_5371707954,15.18.710.2811,15,-3251,-2417,-46,-1,-1,0
NA1_5371707954,15.18.710.2811,20,-5484,-5885,-70,-1,0,0
NA1_5371707954,15.18.710.2811,25,-11321,-14658,-100,0,0,0
NA1_5371659352,15.18.710.2811,10,-3076,-2596,-52,0,0,0
NA1_5371659352,15.18.710.2811,15,-7059,-5418,-68,0,0,0
NA1_5370620803,15.18.710.2811,10,4959,2970,55,0,0,1
NA1_5370620803,15.18.710.2811,15,9446,5960,75,2,0,1
NA1_5370576868,15.18.710.2811,10,-1330,-1273,-56,0,0,0
NA1_5370576868,15.18.710.2811,15,-1770,-396,-35,0,0,0
NA1_5370576868,15.18.710.2811,20,-9920,-7872,-85,-2,0,0
NA1_5370544665,15.18.710.2811,10,791,222,4,0,0,0
